scorer,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice,Brice
labeled-data\Pil01\img194.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil01\img211.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil01\img256.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil01\img260.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil01\img267.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil01\img295.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil01\img306.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil01\img330.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil01\img333.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil01\img366.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil01\img394.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil01\img418.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil01\img424.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\Pil02\img012.png,674.5267062314542,286.69972551928777,611.0059347181011,325.57064540059343,693.4881305637987,319.88221810089016,647.9807121661722,405.20862759643916,723.8264094955493,330.3110014836795,694.4362017804158,416.58548219584566,760.8011869436205,343.58399851632043,749.424332344214,409.9489836795252,800.6201780415433,337.89557121661716,814.8412462908016,390.03948813056377,496.2893175074185,301.86886498516316,556.0178041543031,316.0899332344213,485.8605341246293,317.9860756676557,546.5370919881307,384.35106083086055,476.37982195845706,417.5335534124629,451.7299703264096,335.05135756676555,434.66468842729984,420.37776706231455,425.1839762611277,340.73978486646877,369.24777448071217,410.89705489614244,402.4302670623146,341.687856083086
labeled-data\Pil02\img046.png,674.5267062314542,295.23236646884266,606.2655786350151,342.6359272997032,693.4881305637984,329.36293026706227,642.2922848664691,400.4682715133531,722.878338278932,341.687856083086,695.3842729970329,423.22198071216616,757.9569732937689,354.01278189910977,755.1127596439171,419.4296958456973,798.7240356083089,341.687856083086,818.6335311572705,394.7798442136498,497.2373887240357,308.5053635014836,557.9139465875373,323.674502967359,486.8086053412464,327.4667878338278,550.3293768545996,394.7798442136498,454.5741839762613,347.37628338278927,478.2759643916915,428.91040801186944,427.08011869436206,348.3243545994065,435.61275964391706,430.8065504451039,403.37833827893184,350.2204970326409,371.1439169139466,419.4296958456973
labeled-data\Pil02\img052.png,671.6824925816027,292.38815281899105,609.1097922848667,339.79171364985154,692.5400593471813,332.2071439169139,641.3442136498518,405.20862759643916,722.878338278932,345.4801409495549,697.2804154302673,423.22198071216616,764.5934718100893,345.4801409495549,756.0608308605345,414.68933976261127,798.7240356083089,337.89557121661716,818.6335311572705,392.88370178041544,501.0296735905046,308.5053635014836,561.706231454006,322.72643175074177,486.8086053412464,327.4667878338278,550.3293768545996,390.987559347181,457.41839762611284,342.6359272997032,482.0682492581604,422.27390949554893,429.9243323442137,350.2204970326409,438.4569732937686,425.11812314540055,406.2225519287835,346.4282121661721,373.9881305637983,413.74126854599405
labeled-data\Pil02\img072.png,675.4747774480716,288.5958679525222,612.9020771513356,335.05135756676555,692.5400593471813,320.8302893175074,639.4480712166173,339.79171364985154,721.9302670623149,339.79171364985154,702.9688427299707,415.63741097922843,766.4896142433238,344.53206973293766,759.8531157270033,411.84512611275966,803.4643916913949,335.05135756676555,822.4258160237391,386.24720326409494,508.6142433234423,302.8169362017804,566.4465875370922,314.1937908011869,497.2373887240357,323.67450296735905,553.1735905044511,382.4549183976261,462.15875370919895,336.9475,485.86053412462917,416.5854821958457,434.66468842729984,341.687856083086,442.2492581602375,419.4296958456973,410.0148367952523,342.6359272997032,380.6246290801187,409.9489836795252
labeled-data\Pil02\img090.png,690.6439169139469,287.647796735905,632.8115727002969,332.2071439169139,718.137982195846,323.674502967359,665.9940652818993,380.55877596439166,739.9436201780418,333.1552151335311,718.137982195846,409.9489836795252,781.6587537091991,342.6359272997032,776.9183976261131,404.26055637982194,815.7893175074187,328.41485905044505,840.4391691394662,382.4549183976261,525.679525222552,300.92079376854593,585.4080118694365,311.34957715133527,513.3545994065282,316.0899332344213,573.0830860534127,379.61070474777443,481.12017804154317,330.31100148367943,502.92581602373906,410.89705489614244,450.7818991097924,335.99942878338277,461.2106824925817,415.63741097922843,429.9243323442137,335.99942878338277,399.58605341246295,400.4682715133531
labeled-data\Pil02\img108.png,686.851632047478,295.23236646884266,632.8115727002969,335.99942878338277,710.5534124629082,327.4667878338278,664.0979228486649,373.9222774480712,734.2551928783384,337.89557121661716,713.39762611276,378.6626335311572,777.8664688427302,344.53206973293766,775.0222551928787,410.89705489614244,811.0489614243327,332.2071439169139,836.6468842729973,389.09141691394655,526.6275964391693,311.34957715133527,581.6157270029676,320.8302893175074,515.2507418397627,327.4667878338278,570.2388724035611,388.1433456973293,479.2240356083087,338.8436424332344,501.97774480712184,417.5335534124629,452.67804154302684,345.4801409495549,459.3145400593473,421.32583827893177,428.0281899109793,342.6359272997032,397.6899109792285,413.74126854599405
labeled-data\Pil02\img110.png,683.0593471810091,297.1285089020771,632.8115727002969,338.8436424332344,704.8649851632051,330.3110014836795,662.2017804154304,371.07806379821955,733.3071216617213,338.8436424332343,711.5014836795256,369.1819213649851,777.8664688427302,348.3243545994065,775.0222551928787,412.7931973293768,810.1008902077156,333.1552151335311,833.8026706231458,390.03948813056377,525.679525222552,311.34957715133527,577.8234421364987,321.7783605341246,509.5623145400595,326.51871661721066,570.2388724035611,390.03948813056377,478.2759643916915,343.58399851632043,499.13353115727017,420.37776706231455,449.83382789317517,345.4801409495549,460.2626112759645,423.22198071216616,426.13204747774495,349.27242581602366,398.6379821958457,412.7931973293769
labeled-data\Pil02\img140.png,659.3575667655789,305.661149851632,604.3694362017807,351.1685682492581,681.1632047477747,346.4282121661721,631.8635014836798,406.1566988130563,708.6572700296738,352.1166394658753,677.3709198813058,426.06619436201777,748.4762611275967,359.701209198813,745.6320474777451,425.11812314540055,788.2952522255196,348.3243545994065,810.1008902077156,403.3124851632047,495.3412462908013,321.7783605341246,550.3293768545996,332.2071439169139,482.0682492581604,337.8955712166171,539.9005934718102,399.5202002967359,449.83382789317517,348.3243545994065,471.63946587537106,431.75462166172105,423.2878338278933,356.8569955489614,430.87240356083095,434.59883531157266,398.6379821958457,359.701209198813,366.40356083086056,425.11812314540055
labeled-data\Pil02\img179.png,647.0326409495553,311.34957715133527,588.252225519288,360.6492804154302,665.9940652818993,346.4282121661721,621.4347181008904,426.06619436201777,696.33234421365,357.8050667655786,661.2537091988133,436.4949777448071,736.1513353115729,363.4934940652819,732.3590504451042,431.75462166172105,772.1780415430271,358.75313798219577,794.93175074184,410.89705489614244,482.0682492581604,328.41485905044505,538.0044510385758,339.79171364985154,465.9510385756677,343.58399851632043,525.679525222552,411.84512611275966,434.66468842729984,363.4934940652819,455.5222551928784,441.23533382789316,405.2744807121663,369.1819213649851,413.80712166172117,442.1834050445104,382.52077151335317,366.3377077151335,349.3382789317508,431.75462166172105
labeled-data\Pil02\img207.png,647.9807121661722,303.76500741839754,592.0445103857567,346.4282121661721,668.8382789317509,339.79171364985154,620.4866468842731,416.58548219584566,694.4362017804156,354.0127818991098,663.1498516320478,425.11812314540055,737.0994065281902,361.59735163204743,733.3071216617213,419.4296958456973,772.1780415430271,338.8436424332344,799.6721068249262,361.59735163204743,483.0163204747776,320.8302893175074,540.8486646884276,330.3110014836795,467.84718100890217,336.9475,527.5756676557864,397.62405786350143,435.61275964391706,353.06471068249255,459.3145400593473,429.85847922848666,406.2225519287835,358.75313798219577,415.7032640949556,433.6507640949555,382.52077151335317,357.8050667655786,353.1305637982196,423.22198071216616
labeled-data\Pil02\img293.png,655.56528189911,298.0765801186943,606.2655786350149,348.3243545994065,677.3709198813058,331.2590727002967,623.3308605341249,355.90892433234416,702.0207715133533,346.428212166172,671.6824925816027,423.22198071216616,747.5281899109796,351.1685682492581,744.6839762611278,418.4816246290801,783.5548961424336,346.4282121661721,815.7893175074187,392.88370178041544,489.65281899109806,317.9860756676557,545.5890207715136,326.51871661721066,476.37982195845706,333.1552151335311,533.2640949554898,396.6759866468842,439.40504451038584,346.4282121661721,463.10682492581617,426.06619436201777,411.9109792284867,352.1166394658753,423.2878338278933,429.85847922848666,357.87091988130567,419.4296958456973,389.1572700296736,354.960853115727
labeled-data\Pil02\img296.png,653.6691394658756,298.0765801186943,599.6290801186944,349.27242581602366,670.7344213649853,329.3629302670622,616.6943620178042,354.960853115727,699.1765578635018,346.4282121661721,669.7863501483682,423.22198071216616,738.0474777448073,352.1166394658753,738.9955489614247,415.63741097922843,777.8664688427302,344.53206973293766,811.9970326409498,395.72791543026705,482.0682492581604,311.34957715133527,540.8486646884276,326.51871661721066,469.7433234421366,334.1032863501483,531.3679525222553,395.72791543026705,435.61275964391706,346.4282121661721,462.15875370919895,427.014265578635,409.06676557863506,353.06471068249255,420.4436201780416,428.91040801186944,386.31305637982206,352.1166394658753,357.87091988130567,420.37776706231455
labeled-data\Pil02\img303.png,647.0326409495551,295.23236646884266,599.6290801186944,345.4801409495549,667.8902077151338,335.05135756676555,611.0059347181011,392.88370178041544,692.5400593471813,345.4801409495549,665.0459940652822,424.1700519287834,733.3071216617213,352.1166394658753,732.3590504451042,415.63741097922843,776.9183976261131,344.53206973293766,806.3086053412467,391.9356305637982,480.17210682492595,311.34957715133527,535.1602373887242,323.674502967359,464.0548961424334,325.5706454005934,523.7833827893176,391.9356305637982,431.82047477744817,343.58399851632043,455.5222551928784,421.32583827893177,406.2225519287835,349.27242581602366,414.7551928783384,426.06619436201777,383.4688427299704,348.3243545994065,350.286350148368,413.74126854599405
labeled-data\Pil02\img327.png,633.7596439169142,295.23236646884266,583.511869436202,347.37628338278927,651.7729970326411,333.1552151335311,597.7329376854602,407.10477002967355,683.0593471810091,337.89557121661716,644.1884272997036,406.1566988130563,720.9821958456976,345.4801409495549,721.9302670623149,415.63741097922843,759.8531157270033,338.8436424332344,793.9836795252229,388.1433456973293,465.0029673590505,311.34957715133527,520.939169139466,323.674502967359,452.67804154302684,329.36293026706227,510.5103857566767,392.88370178041544,416.65133531157284,343.58399851632043,442.2492581602375,422.27390949554893,390.10534124629083,350.2204970326409,400.53412462908017,427.014265578635,363.55934718100895,351.1685682492581,336.06528189910983,418.4816246290801
labeled-data\Pil02\img354.png,642.2922848664691,282.90744065281893,593.9406528189913,329.36293026706227,665.0459940652822,313.24571958456966,606.2655786350151,396.6759866468842,691.591988130564,325.57064540059343,651.7729970326411,403.3124851632047,725.7225519287836,330.3110014836795,720.0341246290805,400.4682715133531,768.3857566765582,321.7783605341246,803.4643916913949,376.7664910979228,473.5356083086055,298.0765801186943,529.4718100890209,307.55729228486643,461.2106824925817,315.14186201780404,519.9910979228489,377.71456231454,426.13204747774495,329.36293026706227,450.7818991097924,406.1566988130563,398.6379821958457,335.05135756676555,409.06676557863506,410.89705489614244,372.09198813056383,335.99942878338277,344.5979228486647,402.36441394658755
labeled-data\Pil02\img387.png,642.2922848664691,269.634443620178,594.8887240356084,320.8302893175074,667.8902077151338,298.0765801186943,610.0578635014838,384.35106083086055,695.3842729970329,307.55729228486643,656.5133531157273,392.88370178041544,725.7225519287836,312.2976483679525,721.9302670623149,348.3243545994065,768.3857566765582,303.76500741839754,807.2566765578638,358.75313798219577,473.5356083086055,296.1804376854599,529.4718100890209,299.9727225519287,460.2626112759645,311.34957715133527,522.8353115727004,371.07806379821955,428.0281899109793,333.1552151335311,453.62611275964406,409.000912462908,400.53412462908017,336.9475,410.0148367952523,412.7931973293768,373.9881305637983,340.73978486646877,347.44213649851633,406.1566988130563
labeled-data\Pil02\img399.png,630.9154302670624,262.9979451038575,585.4080118694365,315.1418620178041,656.5133531157273,292.38815281899105,599.6290801186944,379.61070474777443,686.851632047478,303.76500741839754,647.0326409495551,388.1433456973293,721.9302670623149,309.4534347181008,713.39762611276,338.8436424332344,760.8011869436205,305.661149851632,798.7240356083089,354.01278189910977,463.10682492581617,283.8555118694361,522.8353115727004,293.33622403560827,450.7818991097924,299.9727225519287,512.4065281899111,361.59735163204743,418.54747774480717,317.03800445103855,443.1973293768547,397.62405786350143,391.05341246290806,323.674502967359,401.4821958456974,403.3124851632047,366.40356083086056,325.57064540059343,337.9614243323442,395.72791543026705
labeled-data\Pil02\img418.png,645.1364985163207,250.67301928783377,593.9406528189913,304.71307863501477,665.9940652818993,283.85551186943616,606.2655786350151,365.3896364985163,693.4881305637984,299.0246513353115,652.7210682492585,379.61070474777443,738.9955489614247,302.8169362017804,744.6839762611278,371.07806379821955,769.3338278931753,287.647796735905,805.3605341246293,342.6359272997032,476.37982195845706,270.58251483679516,533.2640949554898,280.06322700296727,462.15875370919895,284.8035830860533,519.0430267062316,348.3243545994065,426.13204747774495,310.40150593471805,449.83382789317517,385.2991320474777,398.6379821958457,309.4534347181008,410.0148367952523,384.35106083086055,373.9881305637983,307.55729228486643,345.54599406528195,375.8184198813056
labeled-data\Pil02\img427.png,651.7729970326411,251.62109050445093,604.3694362017807,300.92079376854593,673.5786350148371,279.1151557863501,618.5905044510387,365.38963649851627,702.9688427299707,293.33622403560827,664.0979228486649,376.7664910979228,745.6320474777451,302.8169362017804,753.2166172106827,369.1819213649851,777.8664688427302,285.75165430267054,814.8412462908016,324.6225741839762,486.8086053412464,265.8421587537091,540.8486646884276,276.27094213649843,470.69139465875384,281.9593694362017,533.2640949554898,347.37628338278927,431.82047477744817,296.1804376854599,461.2106824925817,377.71456231454,407.1706231454006,300.92079376854593,418.54747774480717,383.4029896142433,383.4688427299704,300.92079376854593,352.1824925816024,372.02613501483677
labeled-data\Pil02\img456.png,655.56528189911,236.4519510385756,605.3175074183978,286.69972551928777,675.4747774480713,265.8421587537091,616.6943620178045,352.1166394658753,703.9169139465878,280.06322700296727,663.1498516320478,364.4415652818991,744.6839762611278,286.69972551928777,749.424332344214,358.75313798219577,778.8145400593476,279.1151557863501,817.6854599406531,335.99942878338277,483.0163204747776,253.51723293768538,540.8486646884276,266.7902299703263,472.5875370919883,271.5305860534124,529.4718100890209,333.1552151335311,434.66468842729984,288.5958679525222,459.3145400593473,364.4415652818991,407.1706231454006,291.4400816023739,418.54747774480717,369.1819213649851,387.2611275964393,289.5439391691394,355.02670623145406,357.8050667655786
labeled-data\Pil03\img019.png,408.11869436201783,164.39853857566754,345.54599406528195,161.55432492581593,392.9495548961425,208.95788575667643,319.0,272.4786572700296,417.59940652819006,230.76352373887232,342.7017804154303,299.0246513353115,442.2492581602375,242.14037833827882,396.7418397626113,309.4534347181008,477.3278931750743,248.77687685459932,474.4836795252226,299.9727225519287,275.3887240356083,80.02020029673571,293.40207715133533,107.51426557863488,240.3100890207715,102.77390949554882,227.0370919881305,157.76204005934704,211.86795252225517,105.61812314540043,192.90652818991094,165.34660979228477,189.1142433234421,105.61812314540043,154.03560830860528,153.9697551928782,176.78931750741833,92.34512611275949,140.76261127596428,129.3199035608307
labeled-data\Pil03\img025.png,410.0148367952523,162.5023961424331,344.5979228486647,160.6062537091987,393.8976261127597,208.00981454005927,318.05192878338283,269.634443620178,418.54747774480717,226.9712388724035,340.8056379821959,297.1285089020771,446.9896142433235,236.4519510385756,392.9495548961425,303.76500741839754,481.12017804154317,235.50387982195838,474.4836795252226,298.0765801186943,275.3887240356083,70.53948813056365,297.19436201780417,97.08548219584554,239.36201780415428,98.98162462907999,226.08902077151333,154.91782640949543,209.97181008902072,103.72198071216604,192.90652818991094,160.6062537091987,188.1661721068249,102.77390949554882,151.1913946587536,151.1255415430266,175.8412462908011,90.4489836795251,136.02225519287822,129.3199035608307
labeled-data\Pil03\img054.png,402.4302670623146,171.03503709198804,331.3249258160238,181.46382047477732,392.9495548961425,204.21752967359038,311.41543026706233,269.634443620178,411.9109792284867,226.02316765578627,337.01335311572706,299.0246513353115,439.40504451038584,236.4519510385756,392.9495548961425,308.5053635014836,473.5356083086055,241.19230712166166,469.7433234421366,299.9727225519287,268.75222551928783,80.02020029673577,280.12908011869433,115.09883531157254,234.62166172106822,99.92969584569721,230.8293768545994,157.76204005934704,206.1795252225519,100.87776706231438,189.11424332344205,161.55432492581593,184.373887240356,99.92969584569721,150.2433234421364,148.28132789317493,168.25667655786344,92.34512611275943,132.2299703264094,125.52761869436188
labeled-data\Pil03\img070.png,392.9495548961425,177.6715356083085,331.3249258160238,214.6463130563797,388.2091988130564,205.1656008902076,350.28635014836794,259.2056602373886,410.0148367952523,225.07509643916904,327.53264094955495,300.92079376854593,434.66468842729984,240.24423590504443,391.05341246290806,315.1418620178041,467.84718100890217,242.14037833827882,471.63946587537106,299.9727225519287,269.70029673590506,80.02020029673577,275.3887240356083,117.94304896142421,234.62166172106822,98.03355341246277,227.0370919881305,156.81396884272988,207.1275964391691,101.8258382789316,191.95845697329372,161.55432492581593,187.21810089020767,103.72198071216604,145.50296735905033,151.1255415430266,172.9970326409495,89.50091246290788,129.38575667655778,125.52761869436188
labeled-data\Pil03\img100.png,384.4169139465876,170.08696587537082,330.37685459940656,207.06174332344204,380.6246290801187,208.95788575667643,299.09050445103856,267.73830118694354,398.63798219584584,224.12702522255182,322.7922848664689,293.33622403560827,425.1839762611277,230.76352373887232,392.9495548961425,293.33622403560827,459.3145400593473,221.2828115727002,462.15875370919895,273.4267284866468,264.959940652819,74.33177299703254,272.54451038575667,115.09883531157254,228.93323442136494,99.92969584569721,221.34866468842728,153.9697551928782,202.38724035608305,99.92969584569721,187.21810089020767,159.6581824925815,179.63353115726994,98.98162462907999,139.8145400593471,146.38518545994054,171.10089020771505,84.76055637982182,118.00890207715122,102.77390949554882
labeled-data\Pil03\img101.png,383.4688427299704,174.82732195845688,330.37685459940656,209.90595697329366,380.6246290801187,204.21752967359038,300.0385756676558,268.68637240356077,398.6379821958457,221.2828115727002,321.84421364985167,293.33622403560827,422.33976261127606,228.86738130563788,388.2091988130565,284.8035830860533,461.2106824925817,220.334740356083,458.36646884273006,256.361446587537,266.8560830860534,73.38370178041532,271.59643916913944,112.25462166172093,231.77744807121655,96.13741097922832,222.29673590504444,151.1255415430266,204.28338278931744,98.98162462907999,186.27002967359044,159.6581824925815,176.78931750741833,100.87776706231438,140.76261127596428,141.6448293768545,169.20474777448067,84.76055637982176,119.90504451038566,101.8258382789316
labeled-data\Pil03\img120.png,390.10534124629083,178.6196068249257,338.90949554896144,215.59438427299693,385.36498516320484,214.6463130563797,310.4673590504451,273.4267284866468,404.32640949554906,232.6596661721067,330.37685459940656,296.1804376854599,433.7166172106826,239.2961646884272,399.58605341246295,313.24571958456966,466.89910979228495,239.2961646884272,477.3278931750743,299.0246513353115,273.4925816023739,80.02020029673577,282.0252225519288,123.63147626112749,241.25816023738872,102.77390949554882,230.8293768545994,159.6581824925815,209.97181008902072,103.72198071216604,196.69881305637978,161.55432492581593,188.1661721068249,106.56619436201765,149.29525222551922,153.021683976261,178.68545994065278,91.39705489614227,127.48961424332333,116.04690652818977
labeled-data\Pil03\img145.png,383.4688427299704,193.7887462908011,336.06528189910983,226.9712388724035,384.4169139465876,225.07509643916904,302.88278931750745,287.647796735905,402.4302670623146,236.4519510385756,325.6364985163205,311.34957715133527,427.08011869436206,244.9845919881305,387.2611275964393,325.57064540059343,460.2626112759645,246.88073442136488,466.89910979228495,293.33622403560827,266.8560830860534,87.60477002967343,273.4925816023739,135.9564020771512,231.77744807121655,117.94304896142421,220.40059347181005,171.9831083086052,204.28338278931744,120.78726261127582,187.21810089020767,179.56767804154293,184.373887240356,114.15076409495538,144.55489614243317,167.24275222551915,168.25667655786344,104.67005192878327,120.85311572700289,126.4756899109791
labeled-data\Pil03\img158.png,383.4688427299704,195.6848887240355,331.3249258160238,227.91931008902066,382.52077151335317,226.9712388724035,300.0385756676558,291.4400816023738,392.9495548961424,244.9845919881305,324.6884272997033,317.9860756676557,422.33976261127606,257.3095178041542,390.10534124629083,328.41485905044505,460.2626112759645,254.4653041543026,464.0548961424334,297.1285089020771,265.90801186943617,92.34512611275949,272.54451038575667,136.90447329376843,231.77744807121655,119.8391913946586,220.40059347181005,176.72346439169127,202.38724035608305,124.57954747774465,185.32195845697322,183.35996290801177,178.68545994065278,121.73533382789304,139.8145400593471,171.03503709198804,172.9970326409495,106.56619436201765,120.85311572700289,137.85254451038566
labeled-data\Pil03\img177.png,379.6765578635015,190.94453264094943,333.22106824925817,224.12702522255182,382.52077151335317,219.38666913946577,301.9347181008902,286.69972551928777,397.6899109792285,232.6596661721067,325.6364985163205,311.34957715133527,428.0281899109793,243.08844955489604,389.1572700296736,320.8302893175074,464.0548961424334,244.03652077151327,471.63946587537106,306.6092210682492,269.70029673590506,86.65669881305621,273.4925816023739,131.21604599406515,233.673590504451,113.20269287833815,223.24480712166167,172.93117952522243,207.1275964391691,117.94304896142421,188.1661721068249,175.7753931750741,181.5296735905044,116.99497774480699,145.50296735905033,165.34660979228477,167.30860534124622,104.67005192878327,122.74925816023728,135.9564020771512
labeled-data\Pil03\img190.png,389.1572700296736,166.294681008902,325.6364985163205,163.45046735905032,379.6765578635015,210.85402818991088,300.986646884273,281.0112982195845,398.6379821958457,233.60773738872393,327.53264094955495,302.8169362017804,425.1839762611277,247.8288056379821,387.2611275964393,312.2976483679525,464.0548961424334,250.67301928783377,470.69139465875384,300.92079376854593,264.959940652819,80.96827151335299,282.973293768546,108.4623367952521,231.77744807121655,106.56619436201765,224.1928783382789,164.39853857566754,204.28338278931744,110.35847922848649,188.1661721068249,171.9831083086052,182.4777448071216,107.51426557863488,143.60682492581594,161.55432492581593,166.360534124629,101.8258382789316,120.85311572700289,131.21604599406515
labeled-data\Pil03\img203.png,384.4169139465876,176.72346439169127,320.89614243323444,202.321387240356,382.52077151335317,208.00981454005927,299.09050445103856,226.9712388724035,395.79376854599417,226.02316765578627,330.37685459940656,299.0246513353115,421.39169139465884,240.24423590504443,386.31305637982206,312.2976483679525,459.3145400593473,240.24423590504443,471.63946587537106,294.28429525222543,266.8560830860534,80.02020029673577,284.8694362017804,117.94304896142421,237.46587537091983,99.92969584569721,225.1409495548961,141.6448293768545,203.33531157270022,108.4623367952521,189.11424332344205,169.1388946587536,182.4777448071216,110.35847922848649,144.55489614243317,159.6581824925815,170.1528189910979,99.92969584569715,123.6973293768545,131.21604599406515
labeled-data\Pil03\img222.png,370.1958456973294,182.41189169139454,302.88278931750745,205.1656008902076,362.6112759643917,208.95788575667643,281.07715133531156,272.4786572700296,384.4169139465876,225.07509643916904,312.3635014836795,286.6997255192878,407.1706231454006,239.2961646884272,373.9881305637983,315.1418620178041,444.14540059347195,243.08844955489604,458.36646884273006,299.0246513353115,258.3234421364985,83.8124851632046,272.54451038575667,125.52761869436188,232.72551928783378,105.61812314540043,230.8293768545994,165.34660979228477,203.33531157270022,112.25462166172093,184.373887240356,171.9831083086052,177.73738872403555,113.20269287833815,136.02225519287822,162.5023961424331,163.5163204747774,105.61812314540043,118.00890207715122,132.16411721068238
labeled-data\Pil03\img235.png,359.7670623145401,180.51574925816016,294.3501483679525,208.95788575667643,348.39020771513356,205.1656008902076,273.4925816023739,275.3228709198812,365.4554896142434,221.2828115727002,297.19436201780417,300.92079376854593,398.6379821958457,238.34809347181,366.40356083086056,317.9860756676557,427.08011869436206,238.34809347181,443.1973293768547,301.86886498516316,245.05044510385756,92.34512611275949,259.2715133531157,128.37183234421354,220.40059347181005,105.61812314540043,221.34866468842728,163.45046735905032,192.90652818991094,115.09883531157254,186.27002967359044,174.82732195845688,167.30860534124622,116.04690652818977,127.48961424332333,166.294681008902,153.08753709198805,105.61812314540043,108.52818991097911,134.06025964391677
labeled-data\Pil03\img245.png,351.23442136498517,186.20417655786338,290.55786350148367,210.85402818991088,346.49406528189917,208.00981454005927,264.0118694362018,277.21901335311566,359.7670623145401,228.86738130563788,287.71364985163206,308.5053635014836,392.0014836795253,237.40002225519277,362.6112759643917,321.7783605341246,421.39169139465884,245.9326632047477,439.40504451038584,300.92079376854593,240.3100890207715,89.50091246290788,248.8427299703264,129.3199035608307,215.660237388724,108.4623367952521,213.76409495548955,167.24275222551915,185.32195845697322,114.15076409495538,177.73738872403555,179.56767804154293,161.62017804154294,117.94304896142421,121.80118694362005,167.24275222551915,148.347181008902,109.41040801186927,101.89169139465864,141.6448293768545
